taxonId;taxaGroup;scientificName;vernacularName;family;taxonLabel;ndffIdentity;threatStatus;occurenceStatus;taxaSubgroup;isAcceptedName;scientificNameAuthorship;updated
146;V;Struthiopteris spicant;Dubbelloof;Blechnaceae;0146;http://ndff-ecogrid.nl/taxonomy/taxa/struthiopterisspicant;GE;a;V;-1;(L.) Weiss;08/22/2022 12:21:30
147;V;Borago officinalis;Bernagie;Boraginaceae;0147;http://ndff-ecogrid.nl/taxonomy/taxa/boragoofficinalis;;a;S;-1;L.;08/22/2022 12:21:30
148;V;Botrychium lunaria;Gelobde maanvaren;Ophioglossaceae;0148;http://ndff-ecogrid.nl/taxonomy/taxa/botrychiumlunaria;BE;zz;V;-1;(L.) Sw.;08/22/2022 12:21:30
149;V;Botrychium matricariifolium;Vertakte maanvaren;Ophioglossaceae;0149;http://ndff-ecogrid.nl/taxonomy/taxa/botrychiummatricariifolium;L;x;V;-1;(Retz.) A. Braun ex W.D.J. Koch;08/22/2022 12:21:30
150;V;Brachypodium pinnatum;Gevinde kortsteel;Poaceae;0150;http://ndff-ecogrid.nl/taxonomy/taxa/brachypodiumpinnatum;TNB;zz;E;-1;(L.) P. Beauv.;08/22/2022 12:21:30
151;V;Brachypodium sylvaticum;Boskortsteel;Poaceae;0151;http://ndff-ecogrid.nl/taxonomy/taxa/brachypodiumsylvaticum;TNB;z;E;-1;(Huds.) P. Beauv.;08/22/2022 12:21:30
152;V;Brassica nigra;Zwarte mosterd;Brassicaceae;0152;http://ndff-ecogrid.nl/taxonomy/taxa/brassicanigra;TNB;a;S;-1;(L.) W.D.J. Koch;08/22/2022 12:21:30
153;V;Briza media;Bevertjes;Poaceae;0153;http://ndff-ecogrid.nl/taxonomy/taxa/brizamedia;KW;z;E;-1;L.;08/22/2022 12:21:30
154;V;Bromus arvensis;Akkerdravik;Poaceae;0154;http://ndff-ecogrid.nl/taxonomy/taxa/bromusarvensis;;zz;E;-1;L.;08/22/2022 12:21:30
155;V;Bromopsis ramosa subsp. benekenii;Bosdravik;Poaceae;0155;http://ndff-ecogrid.nl/taxonomy/taxa/bromopsisramosasubspbenekenii;BE;zzz;E;-1;(Lange) Tzvelev;08/22/2022 12:21:30
156;V;Bromus racemosus subsp. commutatus;Grote trosdravik;Poaceae;0156;http://ndff-ecogrid.nl/taxonomy/taxa/bromusracemosussubspcommutatus;;zz;E;-1;(Schrader) Syme;08/22/2022 12:21:30
157;V;Bromopsis erecta;Bergdravik;Poaceae;0157;http://ndff-ecogrid.nl/taxonomy/taxa/bromopsiserecta;KW;zzz;E;-1;(Huds.) Fourr.;08/22/2022 12:21:30
158;V;Bromus hordeaceus subsp. thominei;Duindravik;Poaceae;0158;http://ndff-ecogrid.nl/taxonomy/taxa/bromushordeaceussubspthominei;;zz;E;-1;(Hardouin) Maire & Weiller;08/22/2022 12:21:30
159;V;Bromopsis inermis subsp. inermis;Kweekdravik;Poaceae;0159;http://ndff-ecogrid.nl/taxonomy/taxa/bromopsisinermissubspinermis;TNB;z;E;-1;(Leyss.) Holub;08/22/2022 12:21:30
160;V;Bromus lepidus;Sierlijke dravik;Poaceae;0160;http://ndff-ecogrid.nl/taxonomy/taxa/bromuslepidus;OG;zzz-z;E;-1;Holmb.;08/22/2022 12:21:30
161;V;Bromus hordeaceus subsp. hordeaceus;Zachte dravik s.s.;Poaceae;0161;http://ndff-ecogrid.nl/taxonomy/taxa/bromushordeaceussubsphordeaceus;;a;E;-1;;08/22/2022 12:21:30
162;V;Bromus racemosus subsp. racemosus;Velddravik;Poaceae;0162;http://ndff-ecogrid.nl/taxonomy/taxa/bromusracemosussubspracemosus;;zz;E;-1;;08/22/2022 12:21:30
163;V;Bromopsis ramosa subsp. ramosa;Ruwe dravik;Poaceae;0163;http://ndff-ecogrid.nl/taxonomy/taxa/bromopsisramosasubspramosa;EB;zzz;E;-1;(Huds.) Holub;08/22/2022 12:21:30
164;V;Bromus secalinus;Dreps;Poaceae;0164;http://ndff-ecogrid.nl/taxonomy/taxa/bromussecalinus;BE;zz;E;-1;L.;08/22/2022 12:21:30
165;V;Anisantha sterilis;IJle dravik;Poaceae;0165;http://ndff-ecogrid.nl/taxonomy/taxa/anisanthasterilis;TNB;a;E;-1;(L.) Nevski;08/22/2022 12:21:30
166;V;Anisantha tectorum;Zwenkdravik;Poaceae;0166;http://ndff-ecogrid.nl/taxonomy/taxa/anisanthatectorum;TNB;a;E;-1;(L.) Nevski;08/22/2022 12:21:30
167;V;Bryonia dioica;Heggenrank;Cucurbitaceae;0167;http://ndff-ecogrid.nl/taxonomy/taxa/bryoniadioica;TNB;a;S;-1;Jacq.;08/22/2022 12:21:30
168;V;Bunias orientalis;Grote hardvrucht;Brassicaceae;0168;http://ndff-ecogrid.nl/taxonomy/taxa/buniasorientalis;TNB;zz;S;-1;L.;08/22/2022 12:21:30
169;V;Bunium bulbocastanum;Aardkastanje;Apiaceae;0169;http://ndff-ecogrid.nl/taxonomy/taxa/buniumbulbocastanum;KW;zz;S;-1;L.;08/22/2022 12:21:30
170;V;Bupleurum tenuissimum;Fijn goudscherm;Apiaceae;0170;http://ndff-ecogrid.nl/taxonomy/taxa/bupleurumtenuissimum;BE;zz;S;-1;L.;08/22/2022 12:21:30
171;V;Butomus umbellatus;Zwanenbloem;Butomaceae;0171;http://ndff-ecogrid.nl/taxonomy/taxa/butomusumbellatus;TNB;a;E;-1;L.;08/22/2022 12:21:30
172;V;Cakile maritima;Zeeraket;Brassicaceae;0172;http://ndff-ecogrid.nl/taxonomy/taxa/cakilemaritima;TNB;z;S;-1;Scop.;08/22/2022 12:21:30
173;V;Calamagrostis canescens;Hennegras;Poaceae;0173;http://ndff-ecogrid.nl/taxonomy/taxa/calamagrostiscanescens;TNB;a;E;-1;(Weber) Roth;08/22/2022 12:21:30
174;V;Calamagrostis epigejos;Duinriet;Poaceae;0174;http://ndff-ecogrid.nl/taxonomy/taxa/calamagrostisepigejos;TNB;a;E;-1;(L.) Roth;08/22/2022 12:21:30
175;V;Calamagrostis stricta;Stijf struisriet;Poaceae;0175;http://ndff-ecogrid.nl/taxonomy/taxa/calamagrostisstricta;BE;zz;E;-1;(Timm) Koeler;08/22/2022 12:21:30
176;V;Calamagrostis pseudophragmites;Rivierstruisriet;Poaceae;0176;http://ndff-ecogrid.nl/taxonomy/taxa/calamagrostispseudophragmites;OV-2;x;E;-1;(Haller f.) Koeler;08/22/2022 12:21:30
177;V;Calepina irregularis;Kalkraket;Brassicaceae;0177;http://ndff-ecogrid.nl/taxonomy/taxa/calepinairregularis;GE;zzz;S;-1;(Asso) Thell.;08/22/2022 12:21:30
178;V;Calla palustris;Slangenwortel;Araceae;0178;http://ndff-ecogrid.nl/taxonomy/taxa/callapalustris;TNB;z;E;-1;L.;08/22/2022 12:21:30
179;V;Callitriche cophocarpa;Gekield sterrenkroos;Plantaginaceae;0179;http://ndff-ecogrid.nl/taxonomy/taxa/callitrichecophocarpa;VN;x;S;-1;Sendtner;08/22/2022 12:21:30
180;V;Callitriche brutia var. hamulata;Haaksterrenkroos s.s.;Plantaginaceae;0180;http://ndff-ecogrid.nl/taxonomy/taxa/callitrichebrutiavarhamulata;TNB;z;S;0;(Kütz. ex W.D.J.Koch) Lansdown;09/15/2022 22:26:10
181;V;Callitriche hermaphroditica;Rond sterrenkroos;Plantaginaceae;0181;http://ndff-ecogrid.nl/taxonomy/taxa/callitrichehermaphroditica;BE;zzz;S;-1;L.;08/22/2022 12:21:30
182;V;Callitriche obtusangula;Stomphoekig sterrenkroos;Plantaginaceae;0182;http://ndff-ecogrid.nl/taxonomy/taxa/callitricheobtusangula;TNB;a;S;-1;Le Gall ex Hegelm.;08/22/2022 12:21:30
183;V;Callitriche palustris;Klein sterrenkroos;Plantaginaceae;0183;http://ndff-ecogrid.nl/taxonomy/taxa/callitrichepalustris;GE;zzz;S;-1;L.;08/22/2022 12:21:30
184;V;Callitriche platycarpa;Gewoon sterrenkroos;Plantaginaceae;0184;http://ndff-ecogrid.nl/taxonomy/taxa/callitricheplatycarpa;TNB;a;S;-1;Kütz.;08/22/2022 12:21:30
185;V;Callitriche stagnalis;Gevleugeld sterrenkroos;Plantaginaceae;0185;http://ndff-ecogrid.nl/taxonomy/taxa/callitrichestagnalis;TNB;a;S;-1;Scop.;08/22/2022 12:21:30
186;V;Calluna vulgaris;Struikhei;Ericaceae;0186;http://ndff-ecogrid.nl/taxonomy/taxa/callunavulgaris;TNB;a;S;-1;(L.) Hull;08/22/2022 12:21:30
187;V;Caltha palustris subsp. palustris;Gewone dotterbloem;Ranunculaceae;0187;http://ndff-ecogrid.nl/taxonomy/taxa/calthapalustrissubsppalustris;TNB;a;S;-1;L.;08/22/2022 12:21:30
188;V;Convolvulus sepium;Haagwinde;Convolvulaceae;0188;http://ndff-ecogrid.nl/taxonomy/taxa/convolvulussepium;TNB;a;S;-1;L.;08/22/2022 12:21:30
189;V;Convolvulus soldanella;Zeewinde;Convolvulaceae;0189;http://ndff-ecogrid.nl/taxonomy/taxa/convolvulussoldanella;TNB;zz;S;-1;L.;08/22/2022 12:21:30
190;V;Camelina sativa subsp. alyssum;Vlashuttentut;Brassicaceae;0190;http://ndff-ecogrid.nl/taxonomy/taxa/camelinasativasubspalyssum;VN;x;S;-1;(Mill.) Em. Schmid;08/22/2022 12:21:30
191;V;Campanula glomerata;Kluwenklokje;Campanulaceae;0191;http://ndff-ecogrid.nl/taxonomy/taxa/campanulaglomerata;EB;zzz;S;-1;L.;08/22/2022 12:21:30
192;V;Campanula latifolia;Breed klokje;Campanulaceae;0192;http://ndff-ecogrid.nl/taxonomy/taxa/campanulalatifolia;TNB;zz;S;-1;L.;08/22/2022 12:21:30
193;V;Campanula patula;Weideklokje;Campanulaceae;0193;http://ndff-ecogrid.nl/taxonomy/taxa/campanulapatula;GE;zzz;S;-1;L.;08/22/2022 12:21:30
194;V;Campanula persicifolia;Prachtklokje;Campanulaceae;0194;http://ndff-ecogrid.nl/taxonomy/taxa/campanulapersicifolia;TNB;z;S;-1;L.;08/22/2022 12:21:30
195;V;Campanula rapunculoides;Akkerklokje;Campanulaceae;0195;http://ndff-ecogrid.nl/taxonomy/taxa/campanularapunculoides;TNB;a;S;-1;L.;08/22/2022 12:21:30
196;V;Campanula rapunculus;Rapunzelklokje;Campanulaceae;0196;http://ndff-ecogrid.nl/taxonomy/taxa/campanularapunculus;KW;z;S;-1;L.;08/22/2022 12:21:30
197;V;Campanula rhomboidalis;Bergklokje;Campanulaceae;0197;http://ndff-ecogrid.nl/taxonomy/taxa/campanularhomboidalis;OV-2;x;S;0;L.;08/22/2022 12:21:30
198;V;Campanula rotundifolia;Grasklokje;Campanulaceae;0198;http://ndff-ecogrid.nl/taxonomy/taxa/campanularotundifolia;TNB;a;S;-1;L.;08/22/2022 12:21:30
199;V;Campanula trachelium;Ruig klokje;Campanulaceae;0199;http://ndff-ecogrid.nl/taxonomy/taxa/campanulatrachelium;TNB;z;S;-1;L.;08/22/2022 12:21:30
200;V;Capsella bursa-pastoris;Herderstasje;Brassicaceae;0200;http://ndff-ecogrid.nl/taxonomy/taxa/capsellabursapastoris;TNB;a;S;-1;(L.) Medik.;08/22/2022 12:21:30
201;V;Cardamine amara;Bittere veldkers;Brassicaceae;0201;http://ndff-ecogrid.nl/taxonomy/taxa/cardamineamara;TNB;z;S;-1;L.;08/22/2022 12:21:30
202;V;Cardamine flexuosa;Bosveldkers;Brassicaceae;0202;http://ndff-ecogrid.nl/taxonomy/taxa/cardamineflexuosa;TNB;a;S;-1;With.;08/22/2022 12:21:30
203;V;Cardamine hirsuta;Kleine veldkers;Brassicaceae;0203;http://ndff-ecogrid.nl/taxonomy/taxa/cardaminehirsuta;TNB;a;S;-1;L.;08/22/2022 12:21:30
204;V;Cardamine impatiens;Springzaadveldkers;Brassicaceae;0204;http://ndff-ecogrid.nl/taxonomy/taxa/cardamineimpatiens;TNB;z;S;-1;L.;08/22/2022 12:21:30
205;V;Cardamine pratensis;Pinksterbloem;Brassicaceae;0205;http://ndff-ecogrid.nl/taxonomy/taxa/cardaminepratensis;TNB;a;S;-1;L.;08/22/2022 12:21:30
206;V;Arabidopsis arenosa;Rozetsteenkers;Brassicaceae;0206;http://ndff-ecogrid.nl/taxonomy/taxa/arabidopsisarenosa;TNB;zz;S;-1;(L.) Lawalrée;08/22/2022 12:21:30
207;V;Carduus acanthoides;Langstekelige distel;Asteraceae;0207;http://ndff-ecogrid.nl/taxonomy/taxa/carduusacanthoides;GE;zzz;S;-1;L.;08/22/2022 12:21:30
208;V;Carduus crispus;Kruldistel;Asteraceae;0208;http://ndff-ecogrid.nl/taxonomy/taxa/carduuscrispus;TNB;a;S;-1;L.;08/22/2022 12:21:30
209;V;Carduus nutans;Knikkende distel;Asteraceae;0209;http://ndff-ecogrid.nl/taxonomy/taxa/carduusnutans;TNB;a;S;-1;L.;08/22/2022 12:21:30
210;V;Carduus tenuiflorus;Tengere distel;Asteraceae;0210;http://ndff-ecogrid.nl/taxonomy/taxa/carduustenuiflorus;KW;zzz;S;-1;Curtis;08/22/2022 12:21:30
211;V;Carex acuta;Scherpe zegge;Cyperaceae;0211;http://ndff-ecogrid.nl/taxonomy/taxa/carexacuta;TNB;a;E;-1;L.;08/22/2022 12:21:30
212;V;Carex acutiformis;Moeraszegge;Cyperaceae;0212;http://ndff-ecogrid.nl/taxonomy/taxa/carexacutiformis;TNB;a;E;-1;Ehrh.;08/22/2022 12:21:30
213;V;Carex appropinquata;Paardenhaarzegge;Cyperaceae;0213;http://ndff-ecogrid.nl/taxonomy/taxa/carexappropinquata;KW;zzz;E;-1;Schumach.;08/22/2022 12:21:30
214;V;Carex aquatilis;Noordse zegge;Cyperaceae;0214;http://ndff-ecogrid.nl/taxonomy/taxa/carexaquatilis;KW;zz;E;-1;Wahlenb.;08/22/2022 12:21:30
215;V;Carex arenaria;Zandzegge;Cyperaceae;0215;http://ndff-ecogrid.nl/taxonomy/taxa/carexarenaria;TNB;a;E;-1;L.;08/22/2022 12:21:30
216;V;Carex brizoides;Trilgraszegge;Cyperaceae;0216;http://ndff-ecogrid.nl/taxonomy/taxa/carexbrizoides;TNB;zz;E;-1;L.;08/22/2022 12:21:30
217;V;Carex buxbaumii;Knotszegge;Cyperaceae;0217;http://ndff-ecogrid.nl/taxonomy/taxa/carexbuxbaumii;KW;zzz;E;-1;Wahlenb.;08/22/2022 12:21:30
218;V;Carex caryophyllea;Voorjaarszegge;Cyperaceae;0218;http://ndff-ecogrid.nl/taxonomy/taxa/carexcaryophyllea;KW;zz;E;-1;Latourr.;08/22/2022 12:21:30
219;V;Carex canescens;Zompzegge;Cyperaceae;0219;http://ndff-ecogrid.nl/taxonomy/taxa/carexcanescens;TNB;a;E;-1;L.;08/22/2022 12:21:30
220;V;Carex demissa;Geelgroene zegge;Cyperaceae;0220;http://ndff-ecogrid.nl/taxonomy/taxa/carexdemissa;TNB;a;E;-1;Hornem.;08/22/2022 12:21:30
221;V;Carex diandra;Ronde zegge;Cyperaceae;0221;http://ndff-ecogrid.nl/taxonomy/taxa/carexdiandra;BE;zz;E;-1;Schrank;08/22/2022 12:21:30
222;V;Carex digitata;Vingerzegge;Cyperaceae;0222;http://ndff-ecogrid.nl/taxonomy/taxa/carexdigitata;KW;zzz;E;-1;L.;08/22/2022 12:21:30
223;V;Carex dioica;Tweehuizige zegge;Cyperaceae;0223;http://ndff-ecogrid.nl/taxonomy/taxa/carexdioica;EB;zzz;E;-1;L.;08/22/2022 12:21:30
224;V;Carex distans;Zilte zegge;Cyperaceae;0224;http://ndff-ecogrid.nl/taxonomy/taxa/carexdistans;TNB;z;E;-1;L.;08/22/2022 12:21:30
225;V;Carex disticha;Tweerijige zegge;Cyperaceae;0225;http://ndff-ecogrid.nl/taxonomy/taxa/carexdisticha;TNB;a;E;-1;Huds.;08/22/2022 12:21:30
226;V;Carex divisa;Kustzegge;Cyperaceae;0226;http://ndff-ecogrid.nl/taxonomy/taxa/carexdivisa;GE;zzz;E;-1;Huds.;08/22/2022 12:21:30
227;V;Carex divulsa;IJle bermzegge;Cyperaceae;0227;http://ndff-ecogrid.nl/taxonomy/taxa/carexdivulsah24;TNB;zz;E;-1;Stokes;08/22/2022 12:21:30
228;V;Carex echinata;Sterzegge;Cyperaceae;0228;http://ndff-ecogrid.nl/taxonomy/taxa/carexechinata;TNB;a;E;-1;Murray;08/22/2022 12:21:30
229;V;Carex elongata;Elzenzegge;Cyperaceae;0229;http://ndff-ecogrid.nl/taxonomy/taxa/carexelongata;TNB;a;E;-1;L.;08/22/2022 12:21:30
230;V;Carex ericetorum;Heidezegge;Cyperaceae;0230;http://ndff-ecogrid.nl/taxonomy/taxa/carexericetorum;KW;zzz;E;-1;Pollich;08/22/2022 12:21:30
231;V;Carex extensa;Kwelderzegge;Cyperaceae;0231;http://ndff-ecogrid.nl/taxonomy/taxa/carexextensa;TNB;zz;E;-1;Gooden.;08/22/2022 12:21:30
232;V;Carex flacca;Zeegroene zegge;Cyperaceae;0232;http://ndff-ecogrid.nl/taxonomy/taxa/carexflacca;TNB;a;E;-1;Schreb.;08/22/2022 12:21:30
233;V;Carex flava;Gele zegge;Cyperaceae;0233;http://ndff-ecogrid.nl/taxonomy/taxa/carexflava;KW;zzz;E;-1;L.;08/22/2022 12:21:30
234;V;Carex hartmaniorum;Kleine knotszegge;Cyperaceae;0234;http://ndff-ecogrid.nl/taxonomy/taxa/carexhartmaniorum;GE;zzz;E;-1;A. Cajander;08/22/2022 12:21:30
235;V;Carex hirta;Ruige zegge;Cyperaceae;0235;http://ndff-ecogrid.nl/taxonomy/taxa/carexhirta;TNB;a;E;-1;L.;08/22/2022 12:21:30
236;V;Carex hostiana;Blonde zegge;Cyperaceae;0236;http://ndff-ecogrid.nl/taxonomy/taxa/carexhostiana;BE;zz;E;-1;DC.;08/22/2022 12:21:30
237;V;Carex elata;Stijve zegge;Cyperaceae;0237;http://ndff-ecogrid.nl/taxonomy/taxa/carexelata;TNB;a;E;-1;All.;08/22/2022 12:21:30
238;V;Carex laevigata;Gladde zegge;Cyperaceae;0238;http://ndff-ecogrid.nl/taxonomy/taxa/carexlaevigata;GE;zzz;E;-1;Sm.;08/22/2022 12:21:30
239;V;Carex lasiocarpa;Draadzegge;Cyperaceae;0239;http://ndff-ecogrid.nl/taxonomy/taxa/carexlasiocarpa;KW;z;E;-1;Ehrh.;08/22/2022 12:21:30
240;V;Carex lepidocarpa;Schubzegge;Cyperaceae;0240;http://ndff-ecogrid.nl/taxonomy/taxa/carexlepidocarpa;GE;zzz;E;-1;Tausch;08/22/2022 12:21:30
241;V;Carex colchica;Rivierduinzegge;Cyperaceae;0241;http://ndff-ecogrid.nl/taxonomy/taxa/carexcolchica;OG;zz-z;E;-1;J. Gay;08/22/2022 12:21:30
242;V;Carex limosa;Slijkzegge;Cyperaceae;0242;http://ndff-ecogrid.nl/taxonomy/taxa/carexlimosa;VN;x;E;-1;L.;08/22/2022 12:21:30
243;V;Carex pairae;Paira's bermzegge;Cyperaceae;0243;http://ndff-ecogrid.nl/taxonomy/taxa/carexpairae;TNB;zz;E;-1;F.W. Schultz;09/25/2023 12:08:22
244;V;Carex nigra;Zwarte zegge;Cyperaceae;0244;http://ndff-ecogrid.nl/taxonomy/taxa/carexnigra;TNB;a;E;-1;(L.) Reichard;08/22/2022 12:21:30
245;V;Carex otrubae;Valse voszegge;Cyperaceae;0245;http://ndff-ecogrid.nl/taxonomy/taxa/carexotrubae;TNB;a;E;-1;Podp.;08/22/2022 12:21:30
246;V;Carex leporina;Hazenzegge;Cyperaceae;0246;http://ndff-ecogrid.nl/taxonomy/taxa/carexleporina;TNB;a;E;-1;L.;08/22/2022 12:21:30
247;V;Carex pallescens;Bleke zegge;Cyperaceae;0247;http://ndff-ecogrid.nl/taxonomy/taxa/carexpallescens;TNB;z;E;-1;L.;08/22/2022 12:21:30
248;V;Carex panicea;Blauwe zegge;Cyperaceae;0248;http://ndff-ecogrid.nl/taxonomy/taxa/carexpanicea;TNB;a;E;-1;L.;08/22/2022 12:21:30
249;V;Carex paniculata subsp. paniculata;Pluimzegge;Cyperaceae;0249;http://ndff-ecogrid.nl/taxonomy/taxa/carexpaniculatasubsppaniculata;TNB;a;E;-1;;08/22/2022 12:21:30
250;V;Carex pendula;Hangende zegge;Cyperaceae;0250;http://ndff-ecogrid.nl/taxonomy/taxa/carexpendula;TNB;z;E;-1;Huds.;08/22/2022 12:21:30
251;V;Carex pilulifera;Pilzegge;Cyperaceae;0251;http://ndff-ecogrid.nl/taxonomy/taxa/carexpilulifera;TNB;a;E;-1;L.;08/22/2022 12:21:30
252;V;Carex leersii;Bleke bermzegge;Cyperaceae;0252;http://ndff-ecogrid.nl/taxonomy/taxa/carexleersii;TNB;zz;E;-1;Willd.;08/22/2022 12:21:30
253;V;Carex praecox;Vroege zegge;Cyperaceae;0253;http://ndff-ecogrid.nl/taxonomy/taxa/carexpraecox;GE;zzz;E;-1;Schreb.;08/22/2022 12:21:30
254;V;Carex pseudocyperus;Hoge cyperzegge;Cyperaceae;0254;http://ndff-ecogrid.nl/taxonomy/taxa/carexpseudocyperus;TNB;a;E;-1;L.;08/22/2022 12:21:30
255;V;Carex pulicaris;Vlozegge;Cyperaceae;0255;http://ndff-ecogrid.nl/taxonomy/taxa/carexpulicaris;BE;zz;E;-1;L.;08/22/2022 12:21:30
256;V;Carex punctata;Stippelzegge;Cyperaceae;0256;http://ndff-ecogrid.nl/taxonomy/taxa/carexpunctata;GE;zzz;E;-1;Gaudin;08/22/2022 12:21:30
257;V;Carex pseudobrizoides;Valse zandzegge;Cyperaceae;0257;http://ndff-ecogrid.nl/taxonomy/taxa/carexpseudobrizoides;OG;zzz-z;E;-1;Clavaud;08/22/2022 12:21:30
258;V;Carex remota;IJle zegge;Cyperaceae;0258;http://ndff-ecogrid.nl/taxonomy/taxa/carexremota;TNB;a;E;-1;L.;08/22/2022 12:21:30
259;V;Carex riparia;Oeverzegge;Cyperaceae;0259;http://ndff-ecogrid.nl/taxonomy/taxa/carexriparia;TNB;a;E;-1;Curtis;08/22/2022 12:21:30
260;V;Carex rostrata;Snavelzegge;Cyperaceae;0260;http://ndff-ecogrid.nl/taxonomy/taxa/carexrostrata;TNB;a;E;-1;Stokes;08/22/2022 12:21:30
261;V;Carex oederi;Dwergzegge;Cyperaceae;0261;http://ndff-ecogrid.nl/taxonomy/taxa/carexoederih24;TNB;a;E;-1;Retz.;08/22/2022 12:21:30
262;V;Carex spicata;Gewone bermzegge;Cyperaceae;0262;http://ndff-ecogrid.nl/taxonomy/taxa/carexspicata;TNB;a;E;-1;Huds.;08/22/2022 12:21:30
263;V;Carex strigosa;Slanke zegge;Cyperaceae;0263;http://ndff-ecogrid.nl/taxonomy/taxa/carexstrigosa;GE;zzz;E;-1;Huds.;08/22/2022 12:21:30
264;V;Carex sylvatica;Boszegge;Cyperaceae;0264;http://ndff-ecogrid.nl/taxonomy/taxa/carexsylvatica;TNB;z;E;-1;Huds.;08/22/2022 12:21:30
265;V;Carex tomentosa;Viltzegge;Cyperaceae;0265;http://ndff-ecogrid.nl/taxonomy/taxa/carextomentosa;VN;x;E;-1;L.;08/22/2022 12:21:30
266;V;Carex trinervis;Drienervige zegge;Cyperaceae;0266;http://ndff-ecogrid.nl/taxonomy/taxa/carextrinervis;TNB;zz;E;-1;Degland;08/22/2022 12:21:30
267;V;Carex vesicaria;Blaaszegge;Cyperaceae;0267;http://ndff-ecogrid.nl/taxonomy/taxa/carexvesicaria;TNB;a;E;-1;L.;08/22/2022 12:21:30
268;V;Carex vulpina;Voszegge;Cyperaceae;0268;http://ndff-ecogrid.nl/taxonomy/taxa/carexvulpina;TNB;zz;E;-1;L.;08/22/2022 12:21:30
269;V;Carlina vulgaris;Driedistel;Asteraceae;0269;http://ndff-ecogrid.nl/taxonomy/taxa/carlinavulgaris;BE;zz;S;-1;L.;08/22/2022 12:21:30
270;V;Carpinus betulus;Haagbeuk;Betulaceae;0270;http://ndff-ecogrid.nl/taxonomy/taxa/carpinusbetulus;TNB;a;S;-1;L.;08/22/2022 12:21:30
271;V;Carum carvi;Karwij;Apiaceae;0271;http://ndff-ecogrid.nl/taxonomy/taxa/carumcarvi;BE;zz;S;-1;L.;08/22/2022 12:21:30
272;V;Trocdaris verticillatum;Kranskarwij;Apiaceae;0272;http://ndff-ecogrid.nl/taxonomy/taxa/trocdarisverticillatum;EB;zzz;S;-1;(L.) Raf.;08/22/2022 12:21:30
273;V;Castanea sativa;Tamme kastanje;Fagaceae;0273;http://ndff-ecogrid.nl/taxonomy/taxa/castaneasativa;TNB;a;S;-1;Mill.;08/22/2022 12:21:30
274;V;Catabrosa aquatica;Watergras;Poaceae;0274;http://ndff-ecogrid.nl/taxonomy/taxa/catabrosaaquatica;TNB;z;E;-1;(L.) P. Beauv.;08/22/2022 12:21:30
275;V;Catapodium marinum;Laksteeltje;Poaceae;0275;http://ndff-ecogrid.nl/taxonomy/taxa/catapodiummarinum;TNB;zz;E;-1;(L.) C.E. Hubb.;08/22/2022 12:21:30
276;V;Catapodium rigidum;Stijf hardgras;Poaceae;0276;http://ndff-ecogrid.nl/taxonomy/taxa/catapodiumrigidum;TNB;zz;E;-1;(L.) C.E. Hubb.;08/22/2022 12:21:30
278;V;Centaurea calcitrapa;Kalketrip;Asteraceae;0278;http://ndff-ecogrid.nl/taxonomy/taxa/centaureacalcitrapa;EB;zzz;S;-1;L.;08/22/2022 12:21:30
279;V;Centaurea cyanus;Korenbloem;Asteraceae;0279;http://ndff-ecogrid.nl/taxonomy/taxa/centaureacyanus;GE;a;S;-1;L.;08/22/2022 12:21:30
284;V;Centaurea scabiosa;Grote centaurie;Asteraceae;0284;http://ndff-ecogrid.nl/taxonomy/taxa/centaureascabiosa;TNB;zz;S;-1;L.;08/22/2022 12:21:30
285;V;Centaurium littorale;Strandduizendguldenkruid;Gentianaceae;0285;http://ndff-ecogrid.nl/taxonomy/taxa/centauriumlittorale;TNB;z;S;-1;(Turner) Gilmour;08/22/2022 12:21:30
286;V;Centaurium erythraea;Echt duizendguldenkruid;Gentianaceae;0286;http://ndff-ecogrid.nl/taxonomy/taxa/centauriumerythraea;TNB;a;S;-1;Rafn;08/22/2022 12:21:30
287;V;Centaurium pulchellum;Fraai duizendguldenkruid;Gentianaceae;0287;http://ndff-ecogrid.nl/taxonomy/taxa/centauriumpulchellum;TNB;a;S;-1;(Sw.) Hayek ex Hand.-Mazz.;08/22/2022 12:21:30
288;V;Centunculus minimus;Dwergbloem;Primulaceae;0288;http://ndff-ecogrid.nl/taxonomy/taxa/centunculusminimus;BE;zz;S;-1;L.;08/22/2022 12:21:30
289;V;Cephalanthera damasonium;Bleek bosvogeltje;Orchidaceae;0289;http://ndff-ecogrid.nl/taxonomy/taxa/cephalantheradamasonium;BE;zzz;E;-1;(Mill.) Druce;08/22/2022 12:21:30
290;V;Cephalanthera longifolia;Wit bosvogeltje;Orchidaceae;0290;http://ndff-ecogrid.nl/taxonomy/taxa/cephalantheralongifolia;KW;zzz;E;-1;(L.) Fritsch;08/22/2022 12:21:30
291;V;Cephalanthera rubra;Rood bosvogeltje;Orchidaceae;0291;http://ndff-ecogrid.nl/taxonomy/taxa/cephalantherarubra;BE;zzz;E;-1;(L.) Rich.;08/22/2022 12:21:30
292;V;Cerastium arvense;Akkerhoornbloem;Caryophyllaceae;0292;http://ndff-ecogrid.nl/taxonomy/taxa/cerastiumarvense;TNB;a;S;-1;L.;08/22/2022 12:21:30
293;V;Cerastium diffusum;Scheve hoornbloem;Caryophyllaceae;0293;http://ndff-ecogrid.nl/taxonomy/taxa/cerastiumdiffusum;TNB;zz;S;-1;Pers.;08/22/2022 12:21:30
